grade,day,prefix,meaning,word,word_meaning,example_sentence,root_family,difficulty,quiz_question,quiz_answer,app_tab,book_order,day_label,section_order_in_day,prefix_meaning,etymology_note,example_korean,related_words
2,24,cycl,"순환하다(circle), 바퀴(wheel)",tricycle,"세발자전거, 삼륜 오토바이",He bought his niece a tricycle for her fourth birthday.,tricycle,mid,What does tricycle mean?,"세발자전거, 삼륜 오토바이",etymology,789,DAY 24,6,"순환하다(circle), 바퀴(wheel)",tri(= three) + cycle(= cycl: wheel) → 바퀴가 세 개 달린 자전거[오토바이],그는 조카의 네 번째 생일을 위해 조카에게 세발자전거를 사주었다.,
2,24,cycl,"순환하다(circle), 바퀴(wheel)",recycle,"재활용하다, 재생하다",They found ways to recycle plastic waste into fuel.,recycle|recycling,mid,What does recycle mean?,"재활용하다, 재생하다",etymology,790,DAY 24,6,"순환하다(circle), 바퀴(wheel)",re(= again) + cycle(= cycl: circle) → 폐품 등을 다시 순환시키다,그들은 플라스틱 폐기물을 연료로 재생하는 방법을 찾았다.,
2,24,cycl,"순환하다(circle), 바퀴(wheel)",motorcycle,오토바이,He is planning to travel around the world by motorcycle.,motorcycle,mid,What does motorcycle mean?,오토바이,etymology,791,DAY 24,6,"순환하다(circle), 바퀴(wheel)",motor(=mover) + cycle(= cycl: wheel) → 바퀴를 모터로 돌리며 가는 것,그는 오토바이로 세계 일주 여행을 할 계획을 세우고 있다.,
2,24,cycl,"순환하다(circle), 바퀴(wheel)",encyclopedia,백과사전,He is like a walking encyclopedia.,encyclopedia,mid,What does encyclopedia mean?,백과사전,etymology,792,DAY 24,6,"순환하다(circle), 바퀴(wheel)",en(= in) + cyclo(= cycl: circle) + pedia(= education) → 교육을 위한 모든 학문 분야를 담고 있는 것,그는 걸어 다니는 백과사전과 같다(백과사전처럼 아는 것이 많다).,
2,24,cycl,"순환하다(circle), 바퀴(wheel)",cyclone,"대형 회오리바람, 사이클론(인도양의 열대성 저기압)",A terrible cyclone tore up trees and houses.,cyclone|cyclonic,mid,What does cyclone mean?,"대형 회오리바람, 사이클론(인도양의 열대성 저기압)",etymology,793,DAY 24,6,"순환하다(circle), 바퀴(wheel)",그리스어 kyklon(=moving in a circle)에서 유래 → 휘감아 돌면서 움직이는 바람,엄청난 사이클론이 나무와 집들을 완전히 파괴했다.,
2,24,dens,빽빽한(thick),dense,"빽빽한, 밀집한",Polar bears have a dense coat of white fur.,dense|densely,mid,What does dense mean?,"빽빽한, 밀집한",etymology,794,DAY 24,1,빽빽한(thick),dens(e)(= densus: thick) → 빽빽한,북극곰은 흰 털이 빽빽한 털가죽을 갖고 있다.,
2,24,dens,빽빽한(thick),condense,"압축하다[되다], 응축하다[되다]",Would you condense this report into three pages?,condense|condensation,mid,What does condense mean?,"압축하다[되다], 응축하다[되다]",etymology,795,DAY 24,1,빽빽한(thick),con(= thoroughly) + dens(e)(= thick) → 완전히 빽빽하게 하다,이 보고서를 세 페이지로 압축해주시겠어요?,
2,24,dict/dicat,"가리키다(indicate, point), 말하다(say, speak), 선언하다(declare)",dedicate,"바치다, 전념하다",I dedicate this book to my beautiful daughter.,dedicate|dedication,mid,What does dedicate mean?,"바치다, 전념하다",etymology,796,DAY 24,2,"가리키다(indicate, point), 말하다(say, speak), 선언하다(declare)","de(= away, down) + dic(= decare: indicate) + ate(접사) → 바친다고 가리키다",나는 이 책을 아름다운 내 딸에게 바친다.,
2,24,dict/dicat,"가리키다(indicate, point), 말하다(say, speak), 선언하다(declare)",dictate,"받아쓰게 하다, 지시[명령]하다",You can even dictate an email to the app.,dictate|dictation,mid,What does dictate mean?,"받아쓰게 하다, 지시[명령]하다",etymology,797,DAY 24,2,"가리키다(indicate, point), 말하다(say, speak), 선언하다(declare)",라틴어 dictatus(= say repeatedly)에서 유래 → 반복하여 말하다,그 앱에게 이메일을 받아쓰게 할 수도 있다.,
2,24,dict/dicat,"가리키다(indicate, point), 말하다(say, speak), 선언하다(declare)",verdict,"평결, 판결",The criminal had to accept a guilty verdict.,verdict,mid,What does verdict mean?,"평결, 판결",etymology,798,DAY 24,2,"가리키다(indicate, point), 말하다(say, speak), 선언하다(declare)",ver(= true) + dict(= speak) → 사실을 말함,그 범죄자는 유죄 평결을 받아들여야 했다.,
2,24,dict/dicat,"가리키다(indicate, point), 말하다(say, speak), 선언하다(declare)",dictionary,사전,A dictionary is useful in studying language.,dictionary,mid,What does dictionary mean?,사전,etymology,799,DAY 24,2,"가리키다(indicate, point), 말하다(say, speak), 선언하다(declare)",dict(= say) + ion(접사) + ary(접사) → 말을 저장해두는 장소나 사람,사전은 언어를 공부할 때 쓸모가 있다.,reference|storybook|nonfiction|journal
2,24,dict/dicat,"가리키다(indicate, point), 말하다(say, speak), 선언하다(declare)",contradict,"모순되다, 부정[부인]하다, 반박하다",His mean actions contradict his fine words.,contradict|contradictory|contradiction,mid,What does contradict mean?,"모순되다, 부정[부인]하다, 반박하다",etymology,800,DAY 24,2,"가리키다(indicate, point), 말하다(say, speak), 선언하다(declare)",contra(= against) + dict(= speak) → 반박하다,그의 비열한 행동은 그의 멋진 말과 모순된다.,
2,24,dict/dicat,"가리키다(indicate, point), 말하다(say, speak), 선언하다(declare)",predict,"예언하다, 예보하다",Some animals have the ability to predict floods.,predict|prediction,mid,What does predict mean?,"예언하다, 예보하다",etymology,801,DAY 24,2,"가리키다(indicate, point), 말하다(say, speak), 선언하다(declare)",pre(= before) + dict(= speak) → 미리 말하다,몇몇 동물들은 홍수를 예상하는 능력이 있다.,
2,24,dict/dicat,"가리키다(indicate, point), 말하다(say, speak), 선언하다(declare)",indicate,"가리키다, 지적하다",Research indicates that SNS is getting popular.,indicate|indication,mid,What does indicate mean?,"가리키다, 지적하다",etymology,802,DAY 24,2,"가리키다(indicate, point), 말하다(say, speak), 선언하다(declare)",indic(= indicare: point out: 지적하다) + ate(접사) → 지적하다,연구는 SNS가 점점 더 인기가 많아지고 있다는 것을 보여 준다.,
2,24,dict/dicat,"가리키다(indicate, point), 말하다(say, speak), 선언하다(declare)",addict,중독자 v. 중독되게 하다,He is a serious online game addict.,addict|addictive|addiction,mid,What does addict mean?,중독자 v. 중독되게 하다,etymology,803,DAY 24,2,"가리키다(indicate, point), 말하다(say, speak), 선언하다(declare)",ad(= to) + dict(= declare) → 정한 것,그는 심각한 온라인 게임 중독자이다.,
2,24,divid,나누다(divide),divide,"나누다, 분할하다, 나뉘다, 분할되다",I tried to divide the cake into three equal parts.,divide,mid,What does divide mean?,"나누다, 분할하다, 나뉘다, 분할되다",etymology,804,DAY 24,3,나누다(divide),"라틴어 dividere(= separate, divide)에서 유래 → 나누다",나는 그 케이크를 세 개의 똑같은 조각으로 나누려 노력했다.,
2,24,divid,나누다(divide),dividend,"배당금, 상금",The shareholders received a dividend of $4 per share.,dividend,mid,What does dividend mean?,"배당금, 상금",etymology,805,DAY 24,3,나누다(divide),라틴어 dividendum(= thing to be divided)에서 유래 → 나눈 것,주주들은 주당 4달러의 배당금을 받았다.,
2,24,divid,나누다(divide),individual,"개인의, 각개의 n. 개인",The design of the individual rooms is artistic.,individual|individually,mid,What does individual mean?,"개인의, 각개의 n. 개인",etymology,806,DAY 24,3,나누다(divide),in(= not) + divid(= divide) + ual(접사) → 나눌 수 없는,각 방의 디자인은 예술적이다.,
2,24,don,"주다(give), 선물(gift)",donate,기증[기부]하다,I donated my TV and computer to charity.,donate|donation,mid,What does donate mean?,기증[기부]하다,etymology,807,DAY 24,4,"주다(give), 선물(gift)",라틴어 donationem(= giving: 기부)에서 유래 → 주다,나는 TV와 컴퓨터를 자선 기관에 기증했다.,
2,24,don,"주다(give), 선물(gift)",pardon,용서하다 n. 용서,"Pardon me, but I think you’re sitting in my seat.",pardon,mid,What does pardon mean?,용서하다 n. 용서,etymology,808,DAY 24,4,"주다(give), 선물(gift)",par(= per: thoroughly) + don(= give) → 모든 것을 주다,실례하지만 선생님이 제 자리에 앉아 계신 것 같습니다.,
2,24,don,"주다(give), 선물(gift)",donor,기증자,Fred is known to be a regular blood donor.,donor,mid,What does donor mean?,기증자,etymology,809,DAY 24,4,"주다(give), 선물(gift)",don(= give) + or(접사) → 주는 사람,Fred는 정기적인 헌혈자로 알려져 있다.,
2,25,duc/duct,이끌다(lead),abduction,유괴,The abduction of pets has become a serious problem.,abduction,mid,What does abduction mean?,유괴,etymology,810,DAY 25,5,이끌다(lead),ab(= away) + duct(= ducere: lead) + ion(접사) → 멀리 데려가는 것,애완동물 유괴는 심각한 문제가 되어 왔다.,
2,25,duc/duct,이끌다(lead),conduct,"행동, 지휘 v. 행동하다, 지휘하다, (특정한) 활동을 하다",Such conduct goes well with his position.,conduct|conductor,mid,What does conduct mean?,"행동, 지휘 v. 행동하다, 지휘하다, (특정한) 활동을 하다",etymology,811,DAY 25,5,이끌다(lead),con(= together) + duc(= lead) + t(접사) → 함께 끌고 가다,그런 행동은 그의 직위에 잘 어울린다.,
2,25,duc/duct,이끌다(lead),conductive,전도성의,Most metals are heat conductive materials.,conductive,mid,What does conductive mean?,전도성의,etymology,812,DAY 25,5,이끌다(lead),→ (어떤 성질을) 함께 끌고 가는,대부분의 금속은 열을 전도하는 물질이다.,
2,25,duc/duct,이끌다(lead),deduce,추론하다,From her remarks we deduced that she agreed with us.,deduce|deduction,mid,What does deduce mean?,추론하다,etymology,813,DAY 25,5,이끌다(lead),de(= down) + duc(e)(= ducere: lead) → 아래로 가져가다,그녀의 말에서 우리는 그녀가 우리와 동의한다고 추론했다.,
2,25,duc/duct,이끌다(lead),educate,"교육하다, 가르치다",It is important to educate children.,educate|education,mid,What does educate mean?,"교육하다, 가르치다",etymology,814,DAY 25,5,이끌다(lead),e(= ex: out) + duc(= lead) + ate(접사) → 밖으로 이끌다,어린이들을 교육하는 것은 중요하다.,
2,25,duc/duct,이끌다(lead),induce,"설득하다, 유발하다",Nothing would induce him to go home.,induce|inducement,mid,What does induce mean?,"설득하다, 유발하다",etymology,815,DAY 25,5,이끌다(lead),in(= into) + duc(e)(= ducere: lead) → 이끌다,어떤 것도 그가 집에 가도록 설득하지 않을 것이다.,
2,25,duc/duct,이끌다(lead),introduce,"소개하다, 도입하다",There are many people I’d like to introduce you to.,introduce|introduction,mid,What does introduce mean?,"소개하다, 도입하다",etymology,816,DAY 25,5,이끌다(lead),intro(= into) + duc(e)(= ducere: lead) → 안으로 끌고 가다,당신을 소개해주고 싶은 많은 사람들이 있어요.,
2,25,duc/duct,이끌다(lead),product,"생산물, 상품",You have a week to test our product.,product|productive,mid,What does product mean?,"생산물, 상품",etymology,817,DAY 25,5,이끌다(lead),라틴어 productum(= thing produced)에서 유래 → 생산물,당신이 우리 제품을 검사할 일주일의 시간이 있다.,
2,25,duc/duct,이끌다(lead),reduce,"줄이다, 낮추다",,reduce|reduction,mid,What does reduce mean?,"줄이다, 낮추다",etymology,818,DAY 25,5,이끌다(lead),re(= back) + duc(e)(= ducere: lead) → 뒤로 이끌다,The leaves on trees reduce pollution. 나뭇잎들은 공해를 줄인다.,
2,25,duc/duct,이끌다(lead),seduce,"유혹하다, 꾀다",A special sale seduced more people into buying.,seduce|seduction,mid,What does seduce mean?,"유혹하다, 꾀다",etymology,819,DAY 25,5,이끌다(lead),"se(= aside, away) + duc(e)(= ducere: lead) → (집단으로부터) 끌어내다",특별 세일은 더 많은 사람들이 구입하도록 유혹했다.,
2,25,electr,전기의(electric),electric,"전기의, 전기를 이용하는",This little pump is powered by a small electric motor.,electric|electricity,mid,What does electric mean?,"전기의, 전기를 이용하는",etymology,820,DAY 25,1,전기의(electric),electr(= electric) + ic(접사) → 전기의,이 소형 펌프는 작은 전동기로 움직인다.,
2,25,electr,전기의(electric),electronic,"전자의, 전자 공학의",This newspaper is available in paper and electronic form.,electronic|electron|electronics,mid,What does electronic mean?,"전자의, 전자 공학의",etymology,821,DAY 25,1,전기의(electric),electr(ic) + on(접사) + ic(접사) → 전자의,이 신문은 종이와 전자 형태로 이용할 수 있다.,
2,25,equ/ident,"같은(equal, same)",adequate,"충분한, 적절한",I didn’t have adequate time to prepare.,adequate|adequacy,mid,What does adequate mean?,"충분한, 적절한",etymology,822,DAY 25,2,"같은(equal, same)",ad(= to) + equ(= equal) + ate(접사) → 동등하게 만드는 → 충분한,내게는 준비할 충분한 시간이 없었다.,
2,25,equ/ident,"같은(equal, same)",equation,"동일시, 방정식, 등식",The equation of knowledge with happiness can be dangerous.,equation|equate,mid,What does equation mean?,"동일시, 방정식, 등식",etymology,823,DAY 25,2,"같은(equal, same)",equ(= equal) + at(e)(접사) + ion(접사) → 같게 만드는 것,지식과 행복의 동일시는 위험할 수 있다.,
2,25,equ/ident,"같은(equal, same)",equalize,"동등하게 하다, 동점이 되다",We have tried to equalize the workload among employees.,equalize|equal,mid,What does equalize mean?,"동등하게 하다, 동점이 되다",etymology,824,DAY 25,2,"같은(equal, same)",equ(= equal) + al(접사) + ize(접사) → 같은 상태가 되도록 하다,우리는 종업원들 사이의 업무량을 동등하게 하려고 노력해 왔다.,
2,25,equ/ident,"같은(equal, same)",inequality,"불평등, 불균등",People are concerned about corruption and social inequality.,inequality,mid,What does inequality mean?,"불평등, 불균등",etymology,825,DAY 25,2,"같은(equal, same)",in(= not) + equ(= equal) + al(접사) + ity(접사) → 같지 않음,사람들은 부패와 사회적 불평등을 우려하고 있다.,
